ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
173008674,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,9,2,25-44,M,WHITE HISPANIC,989421.0,202605.0,40.72278734400004,-73.98134610299998
173007053,12/27/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,105,0,25-44,M,ASIAN / PACIFIC ISLANDER,1057767.0,203993.0,40.726293088000034,-73.73476084899994
173007042,12/27/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,71,0,25-44,M,BLACK,996107.0,182879.0,40.66863761800005,-73.95725983899997
173007032,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,49,0,18-24,M,BLACK,1020860.0,251010.0,40.85557168400004,-73.86766034499993
173002621,12/27/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,19,1,25-44,M,BLACK,994201.0,219031.0,40.76786851900005,-73.96407706599996
173002618,12/27/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 265025B,F,K,90,0,25-44,M,WHITE HISPANIC,1000534.0,198369.0,40.711147065000034,-73.94126414499993
173002615,12/27/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,K,81,0,25-44,M,BLACK,1005312.0,190540.0,40.68964821100008,-73.92405412199997
173002602,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,47,0,25-44,M,BLACK,1023185.0,264730.0,40.89321887300008,-73.85917600899995
172995172,12/27/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,9,1,25-44,M,BLACK,986739.0,202922.0,40.72365859400003,-73.99102179999993
172993871,12/27/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,Q,109,0,25-44,M,WHITE HISPANIC,1032084.0,216954.0,40.762043893000055,-73.82732958099997
172993869,12/27/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102B,F,Q,103,0,25-44,M,ASIAN / PACIFIC ISLANDER,1053226.0,197065.0,40.70731403600007,-73.75121513399995
172992502,12/27/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,25,1,25-44,M,WHITE HISPANIC,1001575.0,232339.0,40.804384046000045,-73.93742166899995
172991902,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,45-64,M,ASIAN / PACIFIC ISLANDER,1030529.0,214093.0,40.75419946800002,-73.83296252299994
173014657,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,76,0,<18,F,BLACK,982348.0,184973.0,40.67439291300008,-74.00685828399996
173014661,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,77,0,25-44,M,BLACK,1002251.0,183677.0,40.67081759000007,-73.93511008699994
173014685,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,102,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030261.0,193873.0,40.69870197700004,-73.83406807999995
173014666,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,13,0,65+,M,BLACK HISPANIC,986582.0,208440.0,40.738804196000046,-73.99158630299998
173018812,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,90,0,18-24,M,WHITE HISPANIC,1001102.0,196020.0,40.70469855300007,-73.93922121599996
173018842,12/27/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,107,0,45-64,M,WHITE,1035517.0,197600.0,40.70890280700007,-73.81508460299993
173018846,12/27/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0,45-64,F,WHITE,954827.0,148519.0,40.57428568800003,-74.10591440499996
173020340,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,1,0,18-24,F,ASIAN / PACIFIC ISLANDER,984722.0,202914.0,40.723636973000055,-73.99829859799998
173020351,12/27/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,S,120,0,18-24,F,WHITE,962499.0,172473.0,40.64005664300004,-74.07837493799997
173022279,12/27/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950500,M,K,60,0,25-44,M,BLACK,985897.0,148507.0,40.574301425000044,-73.99407278899997
173022292,12/27/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),LOC00000AM,M,M,25,0,18-24,M,BLACK,1001692.0,231504.0,40.80209197100004,-73.93700122199994
173022301,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,18-24,F,BLACK,988058.0,214775.0,40.75619167000008,-73.98625649199995
173022303,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,115,0,45-64,F,BLACK,1017309.0,217632.0,40.76397241900003,-73.88066117599993
173022304,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,115,0,45-64,F,BLACK,1017309.0,217632.0,40.76397241900003,-73.88066117599993
173024171,12/27/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,72,0,25-44,M,WHITE HISPANIC,980093.0,172674.0,40.64063408000004,-74.01498012799993
173024172,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,25-44,M,BLACK,988175.0,190975.0,40.69086637500004,-73.98584805699994
173022280,12/27/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950001,M,K,88,97,25-44,F,BLACK,989291.0,192796.0,40.695864034000074,-73.98182244499998
173022278,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,18-24,M,BLACK,1012274.0,242770.0,40.832986738000045,-73.89873218899999
173020326,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,34,0,45-64,M,WHITE HISPANIC,1006519.0,255412.0,40.86770166200006,-73.91948681299993
173020311,12/27/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,75,0,25-44,M,BLACK,1015660.0,183333.0,40.669835969000076,-73.88677396199995
173020299,12/27/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,43,0,25-44,M,WHITE,1020219.0,239110.0,40.82291230800007,-73.87004130399998
173018811,12/27/2017,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,K,77,0,45-64,F,BLACK,1001891.0,184028.0,40.671781731000074,-73.93640692299994
173018802,12/27/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,43,0,18-24,M,BLACK,1020265.0,239554.0,40.824130774000025,-73.86987271699996
172990187,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,45-64,M,WHITE HISPANIC,1007512.0,240722.0,40.82737939200007,-73.91594753699997
173020317,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,M,WHITE HISPANIC,994302.0,170739.0,40.63531819100007,-73.96378451599996
172990204,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,112,0,25-44,M,WHITE,1024194.0,206241.0,40.73267860100003,-73.85587458799995
172990189,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,68,0,25-44,M,ASIAN / PACIFIC ISLANDER,979724.0,170951.0,40.63590463100008,-74.01630856999998
173020349,12/27/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1033878.0,217392.0,40.76323620000005,-73.82085035799997
172991318,12/27/2017,707,"IMPERSONATION 2, PUBLIC SERVANT",340,FRAUDS,PL 1902300,M,Q,107,0,25-44,M,ASIAN / PACIFIC ISLANDER,1041842.0,200723.0,40.71743576700004,-73.79224409199998
172990902,12/27/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,M,17,0,25-44,F,ASIAN / PACIFIC ISLANDER,991266.0,209677.0,40.742196980000074,-73.97468254999995
172990893,12/27/2017,563,PROSTITUTION,356,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,B,42,0,25-44,F,BLACK,1016516.0,243834.0,40.835892630000046,-73.88339793399997
172990892,12/27/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,42,2,25-44,F,BLACK,1012274.0,242770.0,40.832986738000045,-73.89873218899999
172990891,12/27/2017,565,"PROSTITUTION, PATRONIZING 4, 3",356,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,B,42,0,45-64,M,BLACK,1016516.0,243834.0,40.835892630000046,-73.88339793399997
172990895,12/27/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,48,0,25-44,M,BLACK HISPANIC,1013762.0,251197.0,40.85611152100006,-73.89331797999995
172984944,12/27/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601504,F,M,25,0,18-24,M,BLACK,1000598.0,231062.0,40.800880893000055,-73.94095380699997
173026250,12/27/2017,707,"IMPERSONATION 2, PUBLIC SERVANT",340,FRAUDS,PL 1902300,M,Q,101,0,25-44,M,BLACK,1053921.0,158769.0,40.602194868000026,-73.74910400599998
172984930,12/27/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,B,52,0,18-24,M,BLACK,1013465.0,254827.0,40.86607576000005,-73.89437578699994
172984509,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,102,0,25-44,M,BLACK,1030789.0,191759.0,40.69289678600006,-73.83217851999996
173022290,12/27/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,K,70,0,18-24,M,BLACK,994821.0,177866.0,40.654879667000046,-73.96190341499994
173024188,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,ASIAN / PACIFIC ISLANDER,987220.0,212676.0,40.75043076800005,-73.98928217599996
173024195,12/27/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450500,F,Q,110,0,25-44,M,WHITE HISPANIC,1023649.0,208641.0,40.73926844600004,-73.85782701199997
173026167,12/27/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,104,0,<18,M,WHITE HISPANIC,1013787.0,195967.0,40.70451983100002,-73.89347040299998
173026170,12/27/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,103,0,45-64,M,BLACK,1041587.0,197094.0,40.70747670800005,-73.79319488099996
172998581,12/27/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,S,121,0,45-64,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994
173000651,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,18-24,M,BLACK HISPANIC,1008691.0,238872.0,40.82229848500003,-73.91169413099993
173000659,12/27/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200600,F,K,79,0,25-44,F,BLACK,999507.0,190206.0,40.688743368000075,-73.94498708099997
173000669,12/27/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,M,20,0,25-44,M,BLACK,987746.0,220076.0,40.77074168100006,-73.98737989899996
172995153,12/27/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,42,0,25-44,F,BLACK HISPANIC,1008691.0,238872.0,40.82229848500003,-73.91169413099993
172993872,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,111,0,45-64,M,ASIAN / PACIFIC ISLANDER,1048681.0,216305.0,40.76015718700007,-73.76742395499997
173034738,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,2,<18,F,WHITE HISPANIC,1002966.0,230790.0,40.80012963000007,-73.93240154599994
172993862,12/27/2017,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,K,60,0,45-64,F,WHITE HISPANIC,983502.0,149474.0,40.576955772000076,-74.00269409599997
172992504,12/27/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 12005A3,F,M,32,2,25-44,M,BLACK,1000126.0,238706.0,40.821862408000065,-73.942640554
172992498,12/27/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,K,62,0,18-24,M,ASIAN / PACIFIC ISLANDER,984806.0,157111.0,40.59791783300005,-73.99799931799998
172991903,12/27/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,113,0,18-24,M,BLACK,1050210.0,182670.0,40.66782619700007,-73.76223427599997
172990205,12/27/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,Q,102,0,25-44,M,ASIAN / PACIFIC ISLANDER,1023580.0,191632.0,40.69258317300007,-73.85817537599996
172990186,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,B,43,0,25-44,F,BLACK,1024653.0,233902.0,40.80859865700006,-73.85405212999996
173014659,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,77,0,45-64,M,BLACK,1002605.0,183210.0,40.66953505300006,-73.93383523399994
173012625,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,28,2,25-44,M,BLACK,997346.0,232110.0,40.80376278400007,-73.95269771999993
173012606,12/27/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1657100,M,B,44,0,45-64,M,BLACK,1004749.0,240880.0,40.827819901000055,-73.92593075599996
173012605,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,M,BLACK,1004255.0,233115.0,40.80650829100006,-73.92773890999997
173008662,12/27/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,B,52,0,25-44,M,BLACK,1016782.0,260544.0,40.88175555600003,-73.88235556099994
173000671,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,33,0,25-44,M,WHITE HISPANIC,1000875.0,243837.0,40.83594415700002,-73.93992166199997
173026173,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,S,123,0,25-44,M,BLACK,937060.0,136561.0,40.54138656200007,-74.16978610499996
173026258,12/27/2017,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY 5,PL 1654000,M,Q,101,0,<18,M,BLACK,1048886.0,158227.0,40.600745345000064,-73.76724101799994
172998565,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,25-44,M,WHITE HISPANIC,999428.0,236544.0,40.815929553000046,-73.94516735699995
172984951,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,5,0,25-44,M,WHITE HISPANIC,986026.0,201085.0,40.718616643000075,-73.99359459799997
172995166,12/27/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,25,1,18-24,M,WHITE HISPANIC,1001575.0,232339.0,40.804384046000045,-73.93742166899995
172995160,12/27/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,75,0,25-44,M,BLACK,1017119.0,183909.0,40.67141166300007,-73.88151172399995
172993875,12/27/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,108,0,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,996644.0,209958.0,40.74296235400004,-73.95527424799997
172990899,12/27/2017,494,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111,POSSESSION OF STOLEN PROPERTY,PL 1655200,F,K,68,0,25-44,M,WHITE,981690.0,169033.0,40.63064091300004,-74.00922436599996
172990185,12/27/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,B,42,2,25-44,M,BLACK,1012274.0,242770.0,40.832986738000045,-73.89873218899999
172986597,12/27/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,100,0,65+,M,BLACK,1034504.0,152021.0,40.58380437500005,-73.81907796599995
173027966,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,97,25-44,F,BLACK,1009177.0,249329.0,40.85099855500005,-73.90989931399997
172984926,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,48,0,25-44,M,BLACK,1016378.0,245143.0,40.83948595600003,-73.88389037099995
173026068,12/27/2017,461,UNAUTHORIZED USE VEHICLE 2,126,MISCELLANEOUS PENAL LAW,PL 1650600,F,K,61,0,25-44,F,ASIAN / PACIFIC ISLANDER,1000450.0,157605.0,40.599258977000034,-73.94166505199998
172986593,12/27/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,M,34,0,18-24,M,WHITE HISPANIC,1006670.0,254235.0,40.86447077300004,-73.918944803
172990191,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,68,0,25-44,M,ASIAN / PACIFIC ISLANDER,979724.0,170951.0,40.63590463100008,-74.01630856999998
172990901,12/27/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,75,0,25-44,M,BLACK,1011355.0,183732.0,40.67094536100007,-73.90229110599995
172993859,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,45-64,M,WHITE,990824.0,149705.0,40.57758741600002,-73.97633607099993
172995149,12/27/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155002,M,B,45,0,45-64,M,BLACK HISPANIC,1032140.0,242004.0,40.83079891400007,-73.82694879599995
172995151,12/27/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1007921.0,232776.0,40.80556876900005,-73.91449769999997
172998563,12/27/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,K,61,0,25-44,F,WHITE,995118.0,155709.0,40.59406298000005,-73.96086869299995
173007034,12/27/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,43,2,18-24,F,BLACK,1025580.0,236918.0,40.816872438000075,-73.85068492699997
173007044,12/27/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,13,0,18-24,F,WHITE HISPANIC,985958.0,208366.0,40.73860122700007,-73.99383805899998
173007052,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,104,0,25-44,F,WHITE,1014406.0,198825.0,40.712362272000064,-73.89122505999995
173010811,12/27/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,67,0,<18,M,BLACK,1003568.0,176728.0,40.65174134500006,-73.93038237699994
173026066,12/27/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,66,0,18-24,M,ASIAN / PACIFIC ISLANDER,989076.0,174612.0,40.64595313600006,-73.98261080099996
173024199,12/27/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,Q,110,0,18-24,M,BLACK,1015723.0,210975.0,40.745706446000035,-73.88641765799997
173038219,12/27/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,25,2,18-24,F,WHITE HISPANIC,1002966.0,230790.0,40.80012963000007,-73.93240154599994
173024196,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,107,0,18-24,M,ASIAN / PACIFIC ISLANDER,1043180.0,204276.0,40.72717905500008,-73.78738630099997
173022306,12/27/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,S,120,0,45-64,M,WHITE,955330.0,169093.0,40.63075876000005,-74.10419186699994
173020347,12/27/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,18-24,M,ASIAN / PACIFIC ISLANDER,1012462.0,195223.0,40.70248205000007,-73.89825239099997
173020329,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,BLACK,986455.0,213102.0,40.75160025400004,-73.99204306099993
173020304,12/27/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,52,0,25-44,M,BLACK HISPANIC,1011095.0,253282.0,40.861842730000035,-73.90295060899997
173018832,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,WHITE HISPANIC,987220.0,212676.0,40.75043076800005,-73.98928217599996
173018816,12/27/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,75,1,<18,M,BLACK,1014676.0,184384.0,40.67272416400005,-73.89031635999999
173014668,12/27/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,32,0,18-24,M,BLACK,1001137.0,236815.0,40.81667027000003,-73.93899251299997
173014664,12/27/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1657100,M,M,5,0,25-44,F,ASIAN / PACIFIC ISLANDER,984769.0,200216.0,40.716231608000044,-73.99812924199995
173014660,12/27/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,75,0,25-44,M,BLACK,1017119.0,183909.0,40.67141166300007,-73.88151172399995
173012618,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,79,0,45-64,M,BLACK,999853.0,187937.0,40.682514879000045,-73.94374471399993
173010815,12/27/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601503,F,K,73,0,<18,M,BLACK,1008228.0,183789.0,40.67111083400005,-73.91356336299998
172995158,12/27/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,75,0,45-64,M,WHITE HISPANIC,1017119.0,183909.0,40.67141166300007,-73.88151172399995
172990192,12/27/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,90,2,25-44,F,WHITE HISPANIC,1000919.0,195652.0,40.70368882600008,-73.93988215399997
173026247,12/27/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,M,34,0,25-44,M,BLACK HISPANIC,1004056.0,254964.0,40.86647790800004,-73.92839322799993
173022291,12/27/2017,563,PROSTITUTION,356,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,M,14,0,25-44,F,WHITE,988490.0,211362.0,40.746823650000074,-73.98469934199994
173012644,12/27/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,S,120,0,18-24,M,BLACK,961508.0,172432.0,40.63994161800008,-74.08194558199995
173014646,12/27/2017,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,B,52,0,25-44,M,BLACK,1010728.0,252491.0,40.85967278300007,-73.90428052199997
173014656,12/27/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,K,67,0,25-44,M,BLACK,999809.0,172040.0,40.63888119800004,-73.94394003499998
173018814,12/27/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,73,2,45-64,M,BLACK HISPANIC,1007054.0,189167.0,40.68587532600003,-73.91777730599993
